Y,X,Stop_ID,plt,weight,Order_ID
37.6006967,126.9267462,S_184,0.42,12.8,O_1471
37.44627092,127.1640171,S_676,0.37,197.4,O_1472
37.44627092,127.1640171,S_676,1.0,896.0,O_1473
37.44627092,127.1640171,S_676,0.34,247.36,O_1474
37.44627092,127.1640171,S_676,0.13,65.8,O_1475
37.35163402,127.1070858,S_699,0.99,205.2,O_1476
37.35163402,127.1070858,S_699,1.14,276.48,O_1477
37.35163402,127.1070858,S_699,0.39,129.0,O_1478
37.35163402,127.1070858,S_699,0.44,264.0,O_1479
37.49600273,127.1499482,S_385,0.12,22.8,O_1480
37.49600273,127.1499482,S_385,0.16,61.8,O_1481
37.49600273,127.1499482,S_385,0.73,638.65,O_1482
37.45222291,126.8849694,S_957,0.19,138.0,O_1483
37.45222291,126.8849694,S_957,0.4,200.0,O_1484
37.45222291,126.8849694,S_957,0.19,68.58,O_1485
37.4701073,126.9329623,S_339,3.28,2554.78,O_1486
37.4701073,126.9329623,S_339,0.1,74.0,O_1487
37.4701073,126.9329623,S_339,0.55,148.08,O_1488
37.5651269,127.0218661,S_29,0.42,325.25,O_1489
37.5651269,127.0218661,S_29,0.18,130.97,O_1490
37.5651269,127.0218661,S_29,0.3,77.87,O_1491
37.48748624,126.683403,S_554,0.93,784.75,O_1492
37.48748624,126.683403,S_554,1.05,256.82,O_1493
37.48748624,126.683403,S_554,0.16,76.25,O_1494
37.48748624,126.683403,S_554,0.2,141.32,O_1495
37.30605199,126.9021677,S_765,0.12,50.36,O_1496
37.30605199,126.9021677,S_765,0.5,344.4,O_1497
37.61239016,127.0544978,S_128,6.83,2212.46,O_1498
37.205486,126.7696448,S_832,0.4,240.0,O_1499
37.205486,126.7696448,S_832,0.44,322.0,O_1500
37.205486,126.7696448,S_832,0.33,0.02,O_1501
37.46196342,126.723005,S_495,1.42,864.72,O_1502
37.46196342,126.723005,S_495,0.6,4.32,O_1503
37.46196342,126.723005,S_495,1.0,1000.0,O_1504
37.46196342,126.723005,S_495,0.13,130.0,O_1505
37.67291123,127.0832363,S_171,5.44,3456.04,O_1506
37.67291123,127.0832363,S_171,1.05,747.0,O_1507
37.67291123,127.0832363,S_171,2.33,919.8,O_1508
37.67291123,127.0832363,S_171,0.6,416.0,O_1509
37.49074736,126.7095027,S_513,4.65,1013.37,O_1510
37.49074736,126.7095027,S_513,8.81,5617.98,O_1511
37.49074736,126.7095027,S_513,2.33,409.72,O_1512
37.49074736,126.7095027,S_513,0.12,90.0,O_1513
37.57847147,127.0705894,S_88,5.55,3269.07,O_1514
37.57847147,127.0705894,S_88,0.29,78.96,O_1515
37.57847147,127.0705894,S_88,0.1,125.0,O_1516
37.58295676,127.0880694,S_97,1.24,267.74,O_1517
37.58295676,127.0880694,S_97,0.31,313.28,O_1518
37.58295676,127.0880694,S_97,0.33,171.0,O_1519
37.58295676,127.0880694,S_97,0.34,295.0,O_1520
37.46571127,126.8777311,S_956,0.39,239.7,O_1521
37.46571127,126.8777311,S_956,4.18,1382.81,O_1522
37.46571127,126.8777311,S_956,0.16,110.12,O_1523
37.46571127,126.8777311,S_956,0.34,198.0,O_1524
37.55511048,126.9145897,S_215,0.16,33.82,O_1525
37.55511048,126.9145897,S_215,0.29,256.87,O_1526
37.55511048,126.9145897,S_215,0.63,209.28,O_1527
37.44508402,127.1624469,S_675,1.0,600.0,O_1528
37.49481764,126.7371225,S_522,0.16,133.0,O_1529
37.875102,127.0244053,S_1022,3.42,871.5,O_1530
37.875102,127.0244053,S_1022,4.0,324.0,O_1531
37.875102,127.0244053,S_1022,0.13,60.0,O_1532
37.47689182,126.8917817,S_277,0.15,48.31,O_1533
37.47689182,126.8917817,S_277,0.23,199.2,O_1534
37.47689182,126.8917817,S_277,2.99,2652.8,O_1535
37.47689182,126.8917817,S_277,0.2,187.2,O_1536
37.28265925,127.438227,S_1005,0.18,64.0,O_1537
37.28265925,127.438227,S_1005,10.3,7720.0,O_1538
37.19694455,127.0723124,S_847,0.74,444.0,O_1539
37.19694455,127.0723124,S_847,0.25,200.0,O_1540
37.19694455,127.0723124,S_847,2.36,1647.68,O_1541
37.52216576,127.1941471,S_1072,7.21,3843.94,O_1542
37.55453307,127.0695685,S_64,0.11,96.0,O_1543
37.55453307,127.0695685,S_64,0.17,24.0,O_1544
37.55453307,127.0695685,S_64,0.11,39.84,O_1545
37.47694723,126.8722074,S_951,1.96,142.32,O_1546
37.47694723,126.8722074,S_951,0.65,216.2,O_1547
37.47694723,126.8722074,S_951,0.28,60.44,O_1548
37.47694723,126.8722074,S_951,0.22,73.92,O_1549
37.60003849,126.8726436,S_634,0.11,99.99,O_1550
37.60003849,126.8726436,S_634,0.26,122.1,O_1551
37.60003849,126.8726436,S_634,0.29,69.36,O_1552
37.60003849,126.8726436,S_634,0.38,84.0,O_1553
37.16340683,127.3753789,S_711,1.39,525.99,O_1554
37.50298784,127.1280698,S_390,0.27,187.38,O_1555
37.49215103,127.0736771,S_378,0.67,485.0,O_1556
37.49215103,127.0736771,S_378,0.81,525.0,O_1557
37.49215103,127.0736771,S_378,0.11,72.6,O_1558
37.49215103,127.0736771,S_378,0.65,202.35,O_1559
37.56880689,127.0801381,S_68,0.37,156.36,O_1560
37.56880689,127.0801381,S_68,5.83,3225.23,O_1561
37.56880689,127.0801381,S_68,0.62,442.26,O_1562
37.56880689,127.0801381,S_68,9.16,4686.67,O_1563
37.6484036,127.2361037,S_789,0.13,8.4,O_1564
37.6484036,127.2361037,S_789,1.16,966.3,O_1565
37.6484036,127.2361037,S_789,0.33,171.99,O_1566
37.45490106,127.1609619,S_667,0.26,122.1,O_1567
37.45490106,127.1609619,S_667,2.0,746.3,O_1568
37.45490106,127.1609619,S_667,0.34,124.5,O_1569
37.25235135,126.9091344,S_830,0.1,40.0,O_1570
37.25235135,126.9091344,S_830,0.13,135.11,O_1571
37.25235135,126.9091344,S_830,0.23,90.0,O_1572
37.45269339,126.6969414,S_487,0.11,117.92,O_1573
37.45269339,126.6969414,S_487,0.14,16.68,O_1574
37.45269339,126.6969414,S_487,0.11,8.8,O_1575
37.45269339,126.6969414,S_487,0.45,98.71,O_1576
36.99757234,127.1337314,S_876,0.19,100.74,O_1577
36.99757234,127.1337314,S_876,0.57,347.02,O_1578
37.88813598,127.5492734,S_1117,0.94,162.16,O_1579
37.88813598,127.5492734,S_1117,3.7,1465.37,O_1580
37.4791175,126.9416407,S_326,0.12,30.0,O_1581
37.4791175,126.9416407,S_326,0.86,806.4,O_1582
37.4791175,126.9416407,S_326,0.14,101.6,O_1583
37.65793243,127.0388203,S_145,0.33,75.06,O_1584
37.65793243,127.0388203,S_145,0.11,160.0,O_1585
37.17664285,127.0545674,S_989,0.38,190.0,O_1586
37.48335674,126.8559232,S_942,0.17,19.2,O_1587
38.02800257,127.0637049,S_1119,0.93,466.11,O_1588
38.02800257,127.0637049,S_1119,0.3,144.0,O_1589
38.02800257,127.0637049,S_1119,0.11,0.06,O_1590
37.49831352,126.8980344,S_304,6.8,3760.1,O_1591
37.49831352,126.8980344,S_304,0.19,132.0,O_1592
37.30462736,127.0811467,S_740,1.0,660.4,O_1593
37.30462736,127.0811467,S_740,0.22,153.0,O_1594
37.61406942,127.0436684,S_127,0.4,400.0,O_1595
37.61406942,127.0436684,S_127,0.12,9.6,O_1596
37.61406942,127.0436684,S_127,0.14,64.8,O_1597
37.61406942,127.0436684,S_127,0.2,50.0,O_1598
37.44293163,127.1562683,S_674,0.95,372.85,O_1599
37.44293163,127.1562683,S_674,0.2,100.0,O_1600
37.61655912,127.0566145,S_129,0.7,1176.0,O_1601
37.41933026,126.6919605,S_475,0.22,15.26,O_1602
37.52604217,127.1328839,S_423,1.76,995.29,O_1603
37.52604217,127.1328839,S_423,4.8,2952.0,O_1604
37.52604217,127.1328839,S_423,0.27,218.72,O_1605
37.0774061,127.0575823,S_866,0.2,61.22,O_1606
37.0774061,127.0575823,S_866,0.27,286.0,O_1607
37.53724193,126.9676278,S_37,1.53,920.0,O_1608
37.56787474,127.0255294,S_49,0.11,135.4,O_1609
37.56787474,127.0255294,S_49,0.3,70.49,O_1610
37.48817585,126.932778,S_320,0.58,171.24,O_1611
37.48817585,126.932778,S_320,5.0,2250.0,O_1612
37.48817585,126.932778,S_320,0.72,130.45,O_1613
37.50458542,126.9944717,S_348,0.4,202.1,O_1614
37.50458542,126.9944717,S_348,0.17,36.0,O_1615
37.50458542,126.9944717,S_348,0.98,660.0,O_1616
37.50458542,126.9944717,S_348,0.19,67.2,O_1617
37.30179766,127.0164989,S_580,0.26,296.0,O_1618
37.30179766,127.0164989,S_580,3.23,1796.19,O_1619
37.30179766,127.0164989,S_580,0.1,2.5,O_1620
37.30179766,127.0164989,S_580,0.22,74.62,O_1621
37.53363175,126.8290822,S_230,0.23,190.0,O_1622
37.5537606,127.0805521,S_70,0.34,289.2,O_1623
37.5537606,127.0805521,S_70,4.18,1642.47,O_1624
37.69181748,126.7804395,S_637,0.22,74.62,O_1625
37.69181748,126.7804395,S_637,0.14,67.6,O_1626
37.38419674,126.9321362,S_802,0.12,77.37,O_1627
37.38419674,126.9321362,S_802,0.1,100.0,O_1628
37.38419674,126.9321362,S_802,0.13,50.4,O_1629
37.32707575,126.8191722,S_768,0.13,152.0,O_1630
37.32707575,126.8191722,S_768,0.39,180.25,O_1631
37.32707575,126.8191722,S_768,0.13,90.0,O_1632
37.67992984,127.0549605,S_169,0.11,51.24,O_1633
37.67992984,127.0549605,S_169,0.31,207.56,O_1634
37.67992984,127.0549605,S_169,0.15,50.62,O_1635
37.67992984,127.0549605,S_169,0.32,225.0,O_1636
37.46923278,126.6357741,S_431,2.18,1963.5,O_1637
37.46613822,126.7145502,S_491,0.61,324.55,O_1638
37.46613822,126.7145502,S_491,0.17,200.0,O_1639
37.46613822,126.7145502,S_491,0.21,150.0,O_1640
37.46613822,126.7145502,S_491,0.12,46.7,O_1641
37.55058303,127.1683006,S_409,8.9,3088.45,O_1642
37.72017754,126.6313364,S_933,0.22,121.55,O_1643
37.72017754,126.6313364,S_933,0.13,11.34,O_1644
37.39201632,127.2296807,S_972,1.19,785.65,O_1645
37.39201632,127.2296807,S_972,1.0,1000.0,O_1646
37.2726001,126.9860672,S_587,0.63,305.0,O_1647
37.47251183,126.6397792,S_448,0.39,142.9,O_1648
37.34504684,126.812543,S_777,2.36,1465.2,O_1649
37.34504684,126.812543,S_777,0.21,94.46,O_1650
37.34504684,126.812543,S_777,0.1,68.7,O_1651
37.34504684,126.812543,S_777,0.1,174.0,O_1652
37.53334613,127.1419485,S_425,0.72,130.45,O_1653
37.42225406,126.6810562,S_473,0.56,45.0,O_1654
37.42225406,126.6810562,S_473,0.42,325.25,O_1655
37.28107184,127.1442402,S_730,0.1,76.48,O_1656
37.85654905,126.7909555,S_912,0.62,64.98,O_1657
37.45512738,126.6903025,S_463,7.0,6300.0,O_1658
37.44935828,127.0583143,S_358,1.36,1548.92,O_1659
37.44935828,127.0583143,S_358,0.86,806.4,O_1660
37.44935828,127.0583143,S_358,3.1,2396.7,O_1661
37.49019154,127.0194671,S_341,0.71,219.57,O_1662
37.49019154,127.0194671,S_341,0.63,165.96,O_1663
37.643913,126.7854948,S_641,1.0,144.0,O_1664
37.643913,126.7854948,S_641,0.12,61.8,O_1665
37.643913,126.7854948,S_641,0.11,9.0,O_1666
37.643913,126.7854948,S_641,1.0,1000.0,O_1667
37.74328236,126.8098644,S_913,0.22,109.72,O_1668
37.74328236,126.8098644,S_913,0.64,406.33,O_1669
37.74328236,126.8098644,S_913,0.49,277.8,O_1670
37.59537586,126.6737139,S_560,7.6,4193.21,O_1671
37.59537586,126.6737139,S_560,0.3,96.18,O_1672
37.59537586,126.6737139,S_560,0.41,110.0,O_1673
37.59537586,126.6737139,S_560,8.19,6867.52,O_1674
37.21176342,126.8237702,S_829,0.13,120.0,O_1675
37.21176342,126.8237702,S_829,0.12,24.79,O_1676
37.61390327,127.1553445,S_792,4.02,1518.46,O_1677
37.61390327,127.1553445,S_792,0.25,167.73,O_1678
37.61390327,127.1553445,S_792,0.13,120.0,O_1679
37.47977264,126.9855596,S_353,1.95,958.36,O_1680
37.47977264,126.9855596,S_353,0.11,67.6,O_1681
37.47977264,126.9855596,S_353,0.12,116.0,O_1682
37.54640255,127.0443497,S_61,0.27,14.17,O_1683
37.54640255,127.0443497,S_61,0.56,363.0,O_1684
37.54640255,127.0443497,S_61,0.24,144.0,O_1685
37.56480697,126.9547199,S_193,2.0,2538.82,O_1686
37.56480697,126.9547199,S_193,0.67,485.0,O_1687
37.56480697,126.9547199,S_193,0.11,104.35,O_1688
37.51922872,127.2240438,S_1060,0.44,274.28,O_1689
37.51922872,127.2240438,S_1060,0.68,167.42,O_1690
37.54869884,126.9781522,S_33,0.18,73.5,O_1691
37.54869884,126.9781522,S_33,1.31,460.64,O_1692
37.54869884,126.9781522,S_33,0.94,463.62,O_1693
37.39609732,126.9501774,S_813,0.14,150.0,O_1694
37.50669208,126.8586053,S_269,2.16,1378.18,O_1695
37.50669208,126.8586053,S_269,0.13,23.7,O_1696
37.58037354,127.0228035,S_117,0.28,160.4,O_1697
37.58037354,127.0228035,S_117,5.9,4542.88,O_1698
37.58037354,127.0228035,S_117,2.9,1036.09,O_1699
37.53718334,126.8817165,S_227,1.58,702.88,O_1700
37.53718334,126.8817165,S_227,0.95,377.15,O_1701
37.53718334,126.8817165,S_227,0.31,60.72,O_1702
37.83782812,127.0689248,S_1030,1.95,537.81,O_1703
37.83782812,127.0689248,S_1030,6.74,4869.17,O_1704
37.83782812,127.0689248,S_1030,2.24,1808.0,O_1705
37.83782812,127.0689248,S_1030,0.94,491.52,O_1706
37.51204799,127.0056087,S_349,1.88,605.95,O_1707
37.51204799,127.0056087,S_349,0.26,50.0,O_1708
37.10008498,127.0908889,S_857,0.92,568.8,O_1709
37.10008498,127.0908889,S_857,4.98,3944.94,O_1710
37.44488455,126.6740315,S_462,0.34,283.0,O_1711
37.44488455,126.6740315,S_462,3.02,1368.92,O_1712
37.44488455,126.6740315,S_462,0.14,56.45,O_1713
37.52834682,126.7960266,S_753,0.28,140.0,O_1714
37.48566276,126.9669792,S_316,0.14,5.0,O_1715
37.48566276,126.9669792,S_316,0.84,612.07,O_1716
37.48566276,126.9669792,S_316,0.2,200.0,O_1717
37.55822103,127.0293498,S_54,0.12,50.7,O_1718
37.04440469,127.0948511,S_865,0.85,164.0,O_1719
37.04440469,127.0948511,S_865,0.27,63.2,O_1720
37.04440469,127.0948511,S_865,0.72,467.96,O_1721
37.04440469,127.0948511,S_865,10.0,6480.0,O_1722
37.42598763,127.5367961,S_1097,6.32,4256.0,O_1723
37.42598763,127.5367961,S_1097,1.4,879.04,O_1724
37.42598763,127.5367961,S_1097,0.2,47.4,O_1725
37.43319214,126.9934082,S_1106,0.29,140.0,O_1726
37.43319214,126.9934082,S_1106,0.6,416.0,O_1727
37.43319214,126.9934082,S_1106,0.13,21.6,O_1728
37.43319214,126.9934082,S_1106,3.47,2016.65,O_1729
37.62100498,127.0692318,S_160,1.07,332.0,O_1730
37.5450816,126.7283322,S_530,0.35,160.27,O_1731
37.5450816,126.7283322,S_530,0.42,193.84,O_1732
37.5450816,126.7283322,S_530,15.23,3364.32,O_1733
37.5450816,126.7283322,S_530,0.61,543.0,O_1734
37.60625232,127.0941678,S_110,4.55,4225.9,O_1735
37.60625232,127.0941678,S_110,0.3,69.51,O_1736
37.25285779,127.21205,S_716,0.53,185.26,O_1737
37.25285779,127.21205,S_716,1.34,973.8,O_1738
37.25285779,127.21205,S_716,0.13,82.55,O_1739
37.25285779,127.21205,S_716,0.23,0.09,O_1740
37.51460915,126.6722848,S_547,0.5,303.75,O_1741
37.51460915,126.6722848,S_547,0.17,60.0,O_1742
37.51460915,126.6722848,S_547,0.1,99.04,O_1743
37.21784005,126.7391625,S_833,0.28,115.28,O_1744
37.21784005,126.7391625,S_833,0.26,138.07,O_1745
37.21784005,126.7391625,S_833,0.1,36.57,O_1746
37.26219335,127.0079806,S_583,1.76,216.24,O_1747
37.26219335,127.0079806,S_583,0.11,108.0,O_1748
37.26219335,127.0079806,S_583,2.6,500.0,O_1749
37.26219335,127.0079806,S_583,0.13,47.68,O_1750
37.47102189,126.9216418,S_334,0.28,140.0,O_1751
37.38873127,126.9963688,S_1059,8.0,2179.3,O_1752
37.38873127,126.9963688,S_1059,0.72,500.0,O_1753
37.38873127,126.9963688,S_1059,2.96,1945.79,O_1754
37.38873127,126.9963688,S_1059,0.14,76.22,O_1755
37.07319344,127.3749468,S_1016,0.47,112.82,O_1756
37.07319344,127.3749468,S_1016,0.23,173.18,O_1757
37.30544944,126.8608413,S_755,0.78,468.0,O_1758
37.39987292,127.2702267,S_969,0.21,144.0,O_1759
37.53480238,126.8607489,S_249,1.67,821.52,O_1760
37.53480238,126.8607489,S_249,0.5,52.44,O_1761
37.53480238,126.8607489,S_249,0.68,601.2,O_1762
37.22428167,126.9845288,S_844,0.18,91.8,O_1763
37.50615944,127.0842989,S_402,0.17,67.4,O_1764
37.51728313,127.0372042,S_361,1.0,1.0,O_1765
37.51728313,127.0372042,S_361,1.67,604.8,O_1766
37.51728313,127.0372042,S_361,1.24,583.98,O_1767
37.51728313,127.0372042,S_361,0.62,153.29,O_1768
37.42737478,126.6550908,S_470,0.1,11.52,O_1769
37.42737478,126.6550908,S_470,0.1,36.57,O_1770
37.78446054,126.2832345,S_572,0.18,87.07,O_1771
37.78446054,126.2832345,S_572,0.2,18.0,O_1772
37.78446054,126.2832345,S_572,0.31,115.04,O_1773
37.78446054,126.2832345,S_572,0.55,73.83,O_1774
37.80246048,126.7161233,S_917,0.58,163.52,O_1775
37.80246048,126.7161233,S_917,0.61,243.7,O_1776
37.80246048,126.7161233,S_917,0.17,70.94,O_1777
37.55585899,126.9423208,S_211,7.87,4763.7,O_1778
37.55585899,126.9423208,S_211,0.2,59.28,O_1779
37.72645877,127.0431115,S_884,3.67,1318.17,O_1780
37.72645877,127.0431115,S_884,0.12,43.71,O_1781
37.72645877,127.0431115,S_884,0.46,376.0,O_1782
37.5929078,127.0657612,S_91,0.26,60.0,O_1783
37.5929078,127.0657612,S_91,0.13,8.4,O_1784
37.61297096,127.0614241,S_130,0.15,12.8,O_1785
37.58409211,126.9706207,S_1,1.0,1000.0,O_1786
37.58409211,126.9706207,S_1,0.63,338.77,O_1787
37.58409211,126.9706207,S_1,0.28,185.18,O_1788
37.58409211,126.9706207,S_1,0.77,162.12,O_1789
37.49304008,126.8757883,S_262,0.32,192.0,O_1790
37.49304008,126.8757883,S_262,0.12,81.0,O_1791
37.49304008,126.8757883,S_262,1.0,1000.0,O_1792
37.49304008,126.8757883,S_262,0.52,180.0,O_1793
37.39957655,127.1218899,S_695,0.17,42.4,O_1794
37.39957655,127.1218899,S_695,0.31,87.33,O_1795
37.5600479,126.9858184,S_20,0.18,108.0,O_1796
37.5600479,126.9858184,S_20,1.35,220.0,O_1797
37.5600479,126.9858184,S_20,0.86,57.1,O_1798
37.5600479,126.9858184,S_20,1.4,402.92,O_1799
37.60337606,127.0651039,S_94,3.25,3273.0,O_1800
37.60337606,127.0651039,S_94,0.1,42.35,O_1801
37.60337606,127.0651039,S_94,0.14,64.48,O_1802
37.22272225,127.4249087,S_996,0.4,299.0,O_1803
37.22272225,127.4249087,S_996,0.29,147.0,O_1804
37.46483916,126.6591374,S_451,0.31,17.51,O_1805
37.46483916,126.6591374,S_451,1.0,1000.0,O_1806
37.46483916,126.6591374,S_451,0.28,62.18,O_1807
37.46483916,126.6591374,S_451,4.27,2186.3,O_1808
37.59508062,126.7017079,S_557,0.24,19.5,O_1809
37.59508062,126.7017079,S_557,0.36,132.48,O_1810
37.59508062,126.7017079,S_557,0.75,450.0,O_1811
37.55728611,126.9793555,S_19,0.7,420.0,O_1812
37.55728611,126.9793555,S_19,0.48,120.0,O_1813
37.55728611,126.9793555,S_19,0.59,231.23,O_1814
37.37086432,126.9583076,S_820,0.6,600.0,O_1815
37.37086432,126.9583076,S_820,0.34,64.0,O_1816
37.37086432,126.9583076,S_820,0.28,176.3,O_1817
37.50729867,126.9077496,S_297,0.21,35.42,O_1818
37.50729867,126.9077496,S_297,5.27,1671.07,O_1819
37.64551107,126.8865439,S_624,1.0,1152.0,O_1820
37.64551107,126.8865439,S_624,3.5,2679.15,O_1821
37.64551107,126.8865439,S_624,0.12,1.82,O_1822
37.07645155,127.0524347,S_869,0.22,230.22,O_1823
37.07645155,127.0524347,S_869,0.57,485.48,O_1824
37.07645155,127.0524347,S_869,0.15,67.26,O_1825
37.35103214,126.9295372,S_980,0.28,110.0,O_1826
37.35103214,126.9295372,S_980,0.27,143.0,O_1827
37.35103214,126.9295372,S_980,2.0,1620.0,O_1828
37.52188377,126.834709,S_234,0.56,378.35,O_1829
37.52188377,126.834709,S_234,0.24,76.08,O_1830
37.5482232,127.0552456,S_63,0.1,60.0,O_1831
37.3676845,126.9587908,S_822,0.15,108.0,O_1832
37.44963195,126.9146119,S_283,0.15,72.0,O_1833
37.44963195,126.9146119,S_283,0.36,154.54,O_1834
37.53101151,126.8973478,S_291,0.63,381.0,O_1835
37.53101151,126.8973478,S_291,0.18,156.0,O_1836
37.49184717,126.9586277,S_324,4.91,4078.07,O_1837
37.31036044,127.0865294,S_741,0.17,96.0,O_1838
37.31036044,127.0865294,S_741,0.42,172.0,O_1839
37.31036044,127.0865294,S_741,0.1,11.52,O_1840
37.08167052,126.9454844,S_837,0.15,54.0,O_1841
37.08167052,126.9454844,S_837,0.18,70.0,O_1842
37.08167052,126.9454844,S_837,0.37,256.92,O_1843
37.08167052,126.9454844,S_837,0.65,393.03,O_1844
37.55485999,127.0216494,S_56,0.14,23.44,O_1845
37.55485999,127.0216494,S_56,0.35,176.0,O_1846
37.55485999,127.0216494,S_56,0.2,47.4,O_1847
37.55485999,127.0216494,S_56,0.9,418.64,O_1848
37.64616615,127.1218825,S_794,0.44,264.0,O_1849
37.243319,127.0333293,S_593,0.13,23.59,O_1850
37.243319,127.0333293,S_593,0.63,135.92,O_1851
37.243319,127.0333293,S_593,0.12,86.05,O_1852
37.243319,127.0333293,S_593,0.24,152.2,O_1853
37.31031825,126.9974202,S_573,0.3,262.8,O_1854
37.31031825,126.9974202,S_573,0.1,18.37,O_1855
37.31031825,126.9974202,S_573,0.3,89.46,O_1856
37.31031825,126.9974202,S_573,0.94,840.0,O_1857
37.56739892,126.8512712,S_254,0.4,125.0,O_1858
37.59458158,126.9230685,S_185,1.18,1032.34,O_1859
37.59458158,126.9230685,S_185,0.23,62.64,O_1860
37.38752757,126.9816108,S_1058,0.18,91.8,O_1861
37.60245742,126.9288229,S_177,1.0,990.36,O_1862
37.60245742,126.9288229,S_177,2.0,1570.62,O_1863
37.60245742,126.9288229,S_177,0.96,553.7,O_1864
37.6579969,126.9469561,S_622,0.7,156.0,O_1865
37.6579969,126.9469561,S_622,0.53,334.96,O_1866
37.6579969,126.9469561,S_622,0.13,62.9,O_1867
37.6579969,126.9469561,S_622,0.88,192.52,O_1868
37.9011996,127.0498981,S_1099,1.32,697.16,O_1869
37.9011996,127.0498981,S_1099,0.33,240.0,O_1870
37.9011996,127.0498981,S_1099,6.6,3431.77,O_1871
37.9011996,127.0498981,S_1099,0.11,65.2,O_1872
37.46904926,127.1069125,S_380,0.28,60.44,O_1873
37.46904926,127.1069125,S_380,0.39,157.16,O_1874
37.53650136,126.8940394,S_295,0.17,20.56,O_1875
37.53650136,126.8940394,S_295,0.22,72.66,O_1876
37.53650136,126.8940394,S_295,2.07,692.63,O_1877
36.97525445,127.2148414,S_1010,0.5,323.0,O_1878
36.97525445,127.2148414,S_1010,0.28,70.17,O_1879
37.45255004,126.6402604,S_455,0.2,47.4,O_1880
37.45255004,126.6402604,S_455,0.16,86.3,O_1881
37.57709007,126.7334825,S_536,0.1,234.0,O_1882
37.28150892,127.0246425,S_601,14.62,8147.23,O_1883
37.28150892,127.0246425,S_601,0.17,200.0,O_1884
37.28150892,127.0246425,S_601,0.32,237.2,O_1885
37.54814426,126.7414507,S_537,5.55,3269.07,O_1886
37.54814426,126.7414507,S_537,1.2,331.02,O_1887
37.54814426,126.7414507,S_537,2.33,919.8,O_1888
37.54814426,126.7414507,S_537,6.25,2225.68,O_1889
37.48541288,126.9180359,S_331,0.22,109.72,O_1890
37.48541288,126.9180359,S_331,4.31,1310.08,O_1891
37.48541288,126.9180359,S_331,0.32,246.0,O_1892
37.33167223,126.8610096,S_762,5.04,1446.23,O_1893
37.33167223,126.8610096,S_762,1.0,13.44,O_1894
37.33167223,126.8610096,S_762,0.16,16.4,O_1895
37.55251244,127.2047861,S_1065,0.11,67.16,O_1896
37.55251244,127.2047861,S_1065,0.25,250.0,O_1897
37.20609243,127.0148686,S_845,2.91,2083.8,O_1898
37.20609243,127.0148686,S_845,1.0,80.8,O_1899
37.20609243,127.0148686,S_845,0.25,33.7,O_1900
37.4613903,126.7311606,S_494,1.0,1041.0,O_1901
37.4613903,126.7311606,S_494,9.92,2369.36,O_1902
37.4613903,126.7311606,S_494,0.12,52.5,O_1903
37.4613903,126.7311606,S_494,0.1,72.0,O_1904
37.65456793,127.2489488,S_788,0.29,180.0,O_1905
37.50639203,126.9215141,S_301,0.73,280.8,O_1906
37.50639203,126.9215141,S_301,0.24,144.0,O_1907
37.49360029,126.7283185,S_509,0.6,600.0,O_1908
37.38524458,127.2879437,S_962,7.64,4165.13,O_1909
37.38524458,127.2879437,S_962,1.5,1500.48,O_1910
37.38524458,127.2879437,S_962,0.19,150.0,O_1911
37.5978135,127.065483,S_93,0.13,8.4,O_1912
37.5978135,127.065483,S_93,0.13,252.0,O_1913
37.5978135,127.065483,S_93,0.32,72.0,O_1914
37.53456714,126.7417043,S_532,0.19,47.52,O_1915
37.36208607,126.927942,S_983,0.51,273.62,O_1916
37.36208607,126.927942,S_983,0.92,568.8,O_1917
37.36208607,126.927942,S_983,0.5,115.7,O_1918
37.36208607,126.927942,S_983,1.0,1000.0,O_1919
37.4874893,126.7870458,S_744,1.0,1090.2,O_1920
37.4874893,126.7870458,S_744,0.98,584.68,O_1921
37.4874893,126.7870458,S_744,0.7,225.08,O_1922
37.28363373,127.4872921,S_993,0.4,115.96,O_1923
37.28363373,127.4872921,S_993,0.17,60.0,O_1924
37.28363373,127.4872921,S_993,2.77,810.92,O_1925
37.28363373,127.4872921,S_993,0.14,64.8,O_1926
37.59210015,126.6746299,S_558,0.11,90.0,O_1927
37.59210015,126.6746299,S_558,0.14,115.2,O_1928
37.59210015,126.6746299,S_558,0.18,11.0,O_1929
37.5366037,127.1708579,S_1073,0.95,293.68,O_1930
37.38992231,127.0986737,S_702,0.14,81.53,O_1931
37.38992231,127.0986737,S_702,13.73,4023.52,O_1932
37.38992231,127.0986737,S_702,6.43,1440.0,O_1933
37.48696583,127.1324383,S_400,0.2,187.2,O_1934
37.48696583,127.1324383,S_400,0.49,248.32,O_1935
37.48696583,127.1324383,S_400,0.2,104.4,O_1936
37.48696583,127.1324383,S_400,0.24,73.8,O_1937
37.58627625,127.0472854,S_89,0.58,230.0,O_1938
37.26889118,127.0059534,S_597,0.56,228.84,O_1939
37.62477801,127.0737505,S_161,0.1,42.35,O_1940
37.62477801,127.0737505,S_161,0.16,145.54,O_1941
37.62477801,127.0737505,S_161,0.83,200.56,O_1942
37.98176699,126.8842006,S_1127,0.28,169.42,O_1943
37.29761545,126.9714256,S_574,0.1,53.02,O_1944
37.29761545,126.9714256,S_574,1.94,620.76,O_1945
37.63501732,126.9210378,S_192,0.42,284.51,O_1946
37.63501732,126.9210378,S_192,0.31,68.72,O_1947
37.54102878,127.0496333,S_60,0.13,72.6,O_1948
36.98562396,126.9319962,S_855,0.12,151.12,O_1949
